,population,max_generations,combination_prob,mutation_prob,iteration,accuracy
450,25.0,100.0,0.9,0.05,1.0,0.39330282861896837
451,25.0,100.0,0.9,0.05,2.0,0.44529950083194675
452,25.0,100.0,0.9,0.05,3.0,0.4646422628951747
453,25.0,100.0,0.9,0.05,4.0,0.4045341098169717
454,25.0,100.0,0.9,0.05,5.0,0.4511231281198003
455,25.0,100.0,0.9,0.05,6.0,0.3953826955074875
456,25.0,100.0,0.9,0.05,7.0,0.34089018302828616
457,25.0,100.0,0.9,0.05,8.0,0.4321963394342762
458,25.0,100.0,0.9,0.05,9.0,0.44862728785357736
459,25.0,100.0,0.9,0.05,10.0,0.47420965058236275
460,25.0,100.0,0.9,0.05,11.0,0.4573627287853577
461,25.0,100.0,0.9,0.05,12.0,0.5043677204658902
462,25.0,100.0,0.9,0.05,13.0,0.4103577371048253
463,25.0,100.0,0.9,0.05,14.0,0.3795757071547421
464,25.0,100.0,0.9,0.05,15.0,0.7319051580698835
465,25.0,100.0,0.9,0.05,16.0,0.46859400998336104
466,25.0,100.0,0.9,0.05,17.0,0.38955906821963393
467,25.0,100.0,0.9,0.05,18.0,0.48211314475873546
468,25.0,100.0,0.9,0.05,19.0,0.46401830282861894
469,25.0,100.0,0.9,0.05,20.0,0.37271214642262895
470,25.0,100.0,0.9,0.05,21.0,0.4925124792013311
471,25.0,100.0,0.9,0.05,22.0,0.4463394342762063
472,25.0,100.0,0.9,0.05,23.0,0.4511231281198003
473,25.0,100.0,0.9,0.05,24.0,0.3872712146422629
474,25.0,100.0,0.9,0.05,25.0,0.5459650582362728
475,25.0,100.0,0.9,0.05,26.0,0.4473793677204659
476,25.0,100.0,0.9,0.05,27.0,0.415973377703827
477,25.0,100.0,0.9,0.05,28.0,0.4652662229617304
478,25.0,100.0,0.9,0.05,29.0,0.35711314475873546
479,25.0,100.0,0.9,0.05,30.0,0.5422212978369384
480,25.0,100.0,0.9,0.1,1.0,0.310108153078203
481,25.0,100.0,0.9,0.1,2.0,0.36460066555740434
482,25.0,100.0,0.9,0.1,3.0,0.360648918469218
483,25.0,100.0,0.9,0.1,4.0,0.30158069883527455
484,25.0,100.0,0.9,0.1,5.0,0.3198835274542429
485,25.0,100.0,0.9,0.1,6.0,0.4253327787021631
486,25.0,100.0,0.9,0.1,7.0,0.2608153078202995
487,25.0,100.0,0.9,0.1,8.0,0.324459234608985
488,25.0,100.0,0.9,0.1,9.0,0.3564891846921797
489,25.0,100.0,0.9,0.1,10.0,0.37396006655574043
490,25.0,100.0,0.9,0.1,11.0,0.3591930116472546
491,25.0,100.0,0.9,0.1,12.0,0.2608153078202995
492,25.0,100.0,0.9,0.1,13.0,0.31697171381031614
493,25.0,100.0,0.9,0.1,14.0,0.4648502495840266
494,25.0,100.0,0.9,0.1,15.0,0.2502079866888519
495,25.0,100.0,0.9,0.1,16.0,0.3227953410981697
496,25.0,100.0,0.9,0.1,17.0,0.35232945091514145
497,25.0,100.0,0.9,0.1,18.0,0.4045341098169717
498,25.0,100.0,0.9,0.1,19.0,0.3198835274542429
499,25.0,100.0,0.9,0.1,20.0,0.3575291181364393
500,25.0,100.0,0.9,0.1,21.0,0.31426788685524126
501,25.0,100.0,0.9,0.1,22.0,0.3242512479201331
502,25.0,100.0,0.9,0.1,23.0,0.18552412645590682
503,25.0,100.0,0.9,0.1,24.0,0.343801996672213
504,25.0,100.0,0.9,0.1,25.0,0.3452579034941764
505,25.0,100.0,0.9,0.1,26.0,0.31281198003327787
506,25.0,100.0,0.9,0.1,27.0,0.3321547420965058
507,25.0,100.0,0.9,0.1,28.0,0.3198835274542429
508,25.0,100.0,0.9,0.1,29.0,0.300540765391015
509,25.0,100.0,0.9,0.1,30.0,0.28618968386023297
510,25.0,100.0,0.9,0.15,1.0,0.3257071547420965
511,25.0,100.0,0.9,0.15,2.0,0.2976289517470882
512,25.0,100.0,0.9,0.15,3.0,0.2976289517470882
513,25.0,100.0,0.9,0.15,4.0,0.32175540765391014
514,25.0,100.0,0.9,0.15,5.0,0.2608153078202995
515,25.0,100.0,0.9,0.15,6.0,0.2502079866888519
516,25.0,100.0,0.9,0.15,7.0,0.1836522462562396
517,25.0,100.0,0.9,0.15,8.0,0.1836522462562396
518,25.0,100.0,0.9,0.15,9.0,0.18552412645590682
519,25.0,100.0,0.9,0.15,10.0,0.2847337770382696
520,25.0,100.0,0.9,0.15,11.0,0.1836522462562396
521,25.0,100.0,0.9,0.15,12.0,0.18552412645590682
522,25.0,100.0,0.9,0.15,13.0,0.18552412645590682
523,25.0,100.0,0.9,0.15,14.0,0.2976289517470882
524,25.0,100.0,0.9,0.15,15.0,0.3198835274542429
525,25.0,100.0,0.9,0.15,16.0,0.2976289517470882
526,25.0,100.0,0.9,0.15,17.0,0.22628951747088186
527,25.0,100.0,0.9,0.15,18.0,0.2608153078202995
528,25.0,100.0,0.9,0.15,19.0,0.22628951747088186
529,25.0,100.0,0.9,0.15,20.0,0.22628951747088186
530,25.0,100.0,0.9,0.15,21.0,0.22628951747088186
531,25.0,100.0,0.9,0.15,22.0,0.2608153078202995
532,25.0,100.0,0.9,0.15,23.0,0.2516638935108153
533,25.0,100.0,0.9,0.15,24.0,0.2502079866888519
534,25.0,100.0,0.9,0.15,25.0,0.3198835274542429
535,25.0,100.0,0.9,0.15,26.0,0.22628951747088186
536,25.0,100.0,0.9,0.15,27.0,0.22628951747088186
537,25.0,100.0,0.9,0.15,28.0,0.18552412645590682
538,25.0,100.0,0.9,0.15,29.0,0.24563227953410982
539,25.0,100.0,0.9,0.15,30.0,0.22628951747088186
540,25.0,200.0,0.7,0.05,1.0,0.18552412645590682
541,25.0,200.0,0.7,0.05,2.0,0.38019966722129783
542,25.0,200.0,0.7,0.05,3.0,0.3400582362728785
543,25.0,200.0,0.7,0.05,4.0,0.334026622296173
544,25.0,200.0,0.7,0.05,5.0,0.32674708818635606
545,25.0,200.0,0.7,0.05,6.0,0.38706322795341097
546,25.0,200.0,0.7,0.05,7.0,0.300540765391015
547,25.0,200.0,0.7,0.05,8.0,0.4084858569051581
548,25.0,200.0,0.7,0.05,9.0,0.44654742096505823
549,25.0,200.0,0.7,0.05,10.0,0.24563227953410982
550,25.0,200.0,0.7,0.05,11.0,0.300540765391015
551,25.0,200.0,0.7,0.05,12.0,0.300540765391015
552,25.0,200.0,0.7,0.05,13.0,0.2976289517470882
553,25.0,200.0,0.7,0.05,14.0,0.31426788685524126
554,25.0,200.0,0.7,0.05,15.0,0.2502079866888519
555,25.0,200.0,0.7,0.05,16.0,0.22628951747088186
556,25.0,200.0,0.7,0.05,17.0,0.2976289517470882
557,25.0,200.0,0.7,0.05,18.0,0.3198835274542429
558,25.0,200.0,0.7,0.05,19.0,0.35836106489184694
559,25.0,200.0,0.7,0.05,20.0,0.3612728785357737
560,25.0,200.0,0.7,0.05,21.0,0.3400582362728785
561,25.0,200.0,0.7,0.05,22.0,0.3074043261231281
562,25.0,200.0,0.7,0.05,23.0,0.26955074875207985
563,25.0,200.0,0.7,0.05,24.0,0.43136439267886856
564,25.0,200.0,0.7,0.05,25.0,0.430324459234609
565,25.0,200.0,0.7,0.05,26.0,0.24563227953410982
566,25.0,200.0,0.7,0.05,27.0,0.3381863560732113
567,25.0,200.0,0.7,0.05,28.0,0.3213394342762063
568,25.0,200.0,0.7,0.05,29.0,0.30657237936772047
569,25.0,200.0,0.7,0.05,30.0,0.3381863560732113
570,25.0,200.0,0.7,0.1,1.0,0.22628951747088186
571,25.0,200.0,0.7,0.1,2.0,0.18552412645590682
572,25.0,200.0,0.7,0.1,3.0,0.1836522462562396
573,25.0,200.0,0.7,0.1,4.0,0.1836522462562396
574,25.0,200.0,0.7,0.1,5.0,0.18552412645590682
575,25.0,200.0,0.7,0.1,6.0,0.18552412645590682
576,25.0,200.0,0.7,0.1,7.0,0.1836522462562396
577,25.0,200.0,0.7,0.1,8.0,0.18552412645590682
578,25.0,200.0,0.7,0.1,9.0,0.22628951747088186
579,25.0,200.0,0.7,0.1,10.0,0.24563227953410982
580,25.0,200.0,0.7,0.1,11.0,0.18552412645590682
581,25.0,200.0,0.7,0.1,12.0,0.18552412645590682
582,25.0,200.0,0.7,0.1,13.0,0.2976289517470882
583,25.0,200.0,0.7,0.1,14.0,0.1836522462562396
584,25.0,200.0,0.7,0.1,15.0,0.18552412645590682
585,25.0,200.0,0.7,0.1,16.0,0.18552412645590682
586,25.0,200.0,0.7,0.1,17.0,0.1836522462562396
587,25.0,200.0,0.7,0.1,18.0,0.18552412645590682
588,25.0,200.0,0.7,0.1,19.0,0.2976289517470882
589,25.0,200.0,0.7,0.1,20.0,0.18552412645590682
590,25.0,200.0,0.7,0.1,21.0,0.18552412645590682
591,25.0,200.0,0.7,0.1,22.0,0.1836522462562396
592,25.0,200.0,0.7,0.1,23.0,0.1836522462562396
593,25.0,200.0,0.7,0.1,24.0,0.1836522462562396
594,25.0,200.0,0.7,0.1,25.0,0.1836522462562396
595,25.0,200.0,0.7,0.1,26.0,0.1836522462562396
596,25.0,200.0,0.7,0.1,27.0,0.18552412645590682
597,25.0,200.0,0.7,0.1,28.0,0.18552412645590682
598,25.0,200.0,0.7,0.1,29.0,0.18552412645590682
599,25.0,200.0,0.7,0.1,30.0,0.18552412645590682
600,25.0,200.0,0.7,0.15,1.0,0.1836522462562396
601,25.0,200.0,0.7,0.15,2.0,0.18552412645590682
602,25.0,200.0,0.7,0.15,3.0,0.1836522462562396
603,25.0,200.0,0.7,0.15,4.0,0.1836522462562396
604,25.0,200.0,0.7,0.15,5.0,0.1836522462562396
605,25.0,200.0,0.7,0.15,6.0,0.1836522462562396
606,25.0,200.0,0.7,0.15,7.0,0.18552412645590682
607,25.0,200.0,0.7,0.15,8.0,0.1836522462562396
608,25.0,200.0,0.7,0.15,9.0,0.18552412645590682
609,25.0,200.0,0.7,0.15,10.0,0.1836522462562396
610,25.0,200.0,0.7,0.15,11.0,0.1836522462562396
611,25.0,200.0,0.7,0.15,12.0,0.18552412645590682
612,25.0,200.0,0.7,0.15,13.0,0.1836522462562396
613,25.0,200.0,0.7,0.15,14.0,0.1836522462562396
614,25.0,200.0,0.7,0.15,15.0,0.1836522462562396
615,25.0,200.0,0.7,0.15,16.0,0.18552412645590682
616,25.0,200.0,0.7,0.15,17.0,0.18552412645590682
617,25.0,200.0,0.7,0.15,18.0,0.18552412645590682
618,25.0,200.0,0.7,0.15,19.0,0.18552412645590682
619,25.0,200.0,0.7,0.15,20.0,0.18552412645590682
620,25.0,200.0,0.7,0.15,21.0,0.1836522462562396
621,25.0,200.0,0.7,0.15,22.0,0.18552412645590682
622,25.0,200.0,0.7,0.15,23.0,0.18552412645590682
623,25.0,200.0,0.7,0.15,24.0,0.1836522462562396
624,25.0,200.0,0.7,0.15,25.0,0.1836522462562396
625,25.0,200.0,0.7,0.15,26.0,0.18552412645590682
626,25.0,200.0,0.7,0.15,27.0,0.1836522462562396
627,25.0,200.0,0.7,0.15,28.0,0.1836522462562396
628,25.0,200.0,0.7,0.15,29.0,0.1836522462562396
629,25.0,200.0,0.7,0.15,30.0,0.18552412645590682
630,25.0,200.0,0.8,0.05,1.0,0.35836106489184694
631,25.0,200.0,0.8,0.05,2.0,0.3040765391014975
632,25.0,200.0,0.8,0.05,3.0,0.300540765391015
633,25.0,200.0,0.8,0.05,4.0,0.3198835274542429
634,25.0,200.0,0.8,0.05,5.0,0.2976289517470882
635,25.0,200.0,0.8,0.05,6.0,0.18552412645590682
636,25.0,200.0,0.8,0.05,7.0,0.26955074875207985
637,25.0,200.0,0.8,0.05,8.0,0.3720881863560732
638,25.0,200.0,0.8,0.05,9.0,0.3714642262895175
639,25.0,200.0,0.8,0.05,10.0,0.3213394342762063
640,25.0,200.0,0.8,0.05,11.0,0.3658485856905158
641,25.0,200.0,0.8,0.05,12.0,0.2976289517470882
642,25.0,200.0,0.8,0.05,13.0,0.2608153078202995
643,25.0,200.0,0.8,0.05,14.0,0.4068219633943428
644,25.0,200.0,0.8,0.05,15.0,0.31426788685524126
645,25.0,200.0,0.8,0.05,16.0,0.1836522462562396
646,25.0,200.0,0.8,0.05,17.0,0.2801580698835274
647,25.0,200.0,0.8,0.05,18.0,0.300540765391015
648,25.0,200.0,0.8,0.05,19.0,0.2608153078202995
649,25.0,200.0,0.8,0.05,20.0,0.3381863560732113
650,25.0,200.0,0.8,0.05,21.0,0.3323627287853577
651,25.0,200.0,0.8,0.05,22.0,0.3400582362728785
652,25.0,200.0,0.8,0.05,23.0,0.32154742096505823
653,25.0,200.0,0.8,0.05,24.0,0.324459234608985
654,25.0,200.0,0.8,0.05,25.0,0.3198835274542429
655,25.0,200.0,0.8,0.05,26.0,0.300540765391015
656,25.0,200.0,0.8,0.05,27.0,0.18552412645590682
657,25.0,200.0,0.8,0.05,28.0,0.47878535773710484
658,25.0,200.0,0.8,0.05,29.0,0.2976289517470882
659,25.0,200.0,0.8,0.05,30.0,0.375
660,25.0,200.0,0.8,0.1,1.0,0.2608153078202995
661,25.0,200.0,0.8,0.1,2.0,0.1836522462562396
662,25.0,200.0,0.8,0.1,3.0,0.18552412645590682
663,25.0,200.0,0.8,0.1,4.0,0.1836522462562396
664,25.0,200.0,0.8,0.1,5.0,0.1836522462562396
665,25.0,200.0,0.8,0.1,6.0,0.18552412645590682
666,25.0,200.0,0.8,0.1,7.0,0.18552412645590682
667,25.0,200.0,0.8,0.1,8.0,0.22628951747088186
668,25.0,200.0,0.8,0.1,9.0,0.1836522462562396
669,25.0,200.0,0.8,0.1,10.0,0.2976289517470882
670,25.0,200.0,0.8,0.1,11.0,0.1836522462562396
671,25.0,200.0,0.8,0.1,12.0,0.1836522462562396
672,25.0,200.0,0.8,0.1,13.0,0.18552412645590682
673,25.0,200.0,0.8,0.1,14.0,0.18552412645590682
674,25.0,200.0,0.8,0.1,15.0,0.18552412645590682
675,25.0,200.0,0.8,0.1,16.0,0.18552412645590682
676,25.0,200.0,0.8,0.1,17.0,0.18552412645590682
677,25.0,200.0,0.8,0.1,18.0,0.18552412645590682
678,25.0,200.0,0.8,0.1,19.0,0.1836522462562396
679,25.0,200.0,0.8,0.1,20.0,0.1836522462562396
680,25.0,200.0,0.8,0.1,21.0,0.1836522462562396
681,25.0,200.0,0.8,0.1,22.0,0.2976289517470882
682,25.0,200.0,0.8,0.1,23.0,0.1836522462562396
683,25.0,200.0,0.8,0.1,24.0,0.18552412645590682
684,25.0,200.0,0.8,0.1,25.0,0.1836522462562396
685,25.0,200.0,0.8,0.1,26.0,0.18552412645590682
686,25.0,200.0,0.8,0.1,27.0,0.18552412645590682
687,25.0,200.0,0.8,0.1,28.0,0.18552412645590682
688,25.0,200.0,0.8,0.1,29.0,0.1836522462562396
689,25.0,200.0,0.8,0.1,30.0,0.1836522462562396
690,25.0,200.0,0.8,0.15,1.0,0.18552412645590682
691,25.0,200.0,0.8,0.15,2.0,0.1836522462562396
692,25.0,200.0,0.8,0.15,3.0,0.1836522462562396
693,25.0,200.0,0.8,0.15,4.0,0.1836522462562396
694,25.0,200.0,0.8,0.15,5.0,0.1836522462562396
695,25.0,200.0,0.8,0.15,6.0,0.2976289517470882
696,25.0,200.0,0.8,0.15,7.0,0.1836522462562396
697,25.0,200.0,0.8,0.15,8.0,0.1836522462562396
698,25.0,200.0,0.8,0.15,9.0,0.18552412645590682
699,25.0,200.0,0.8,0.15,10.0,0.1836522462562396
700,25.0,200.0,0.8,0.15,11.0,0.1836522462562396
701,25.0,200.0,0.8,0.15,12.0,0.1836522462562396
702,25.0,200.0,0.8,0.15,13.0,0.18552412645590682
703,25.0,200.0,0.8,0.15,14.0,0.1836522462562396
704,25.0,200.0,0.8,0.15,15.0,0.18552412645590682
705,25.0,200.0,0.8,0.15,16.0,0.1836522462562396
706,25.0,200.0,0.8,0.15,17.0,0.1836522462562396
707,25.0,200.0,0.8,0.15,18.0,0.1836522462562396
708,25.0,200.0,0.8,0.15,19.0,0.1836522462562396
709,25.0,200.0,0.8,0.15,20.0,0.18552412645590682
710,25.0,200.0,0.8,0.15,21.0,0.18552412645590682
711,25.0,200.0,0.8,0.15,22.0,0.1836522462562396
712,25.0,200.0,0.8,0.15,23.0,0.18552412645590682
713,25.0,200.0,0.8,0.15,24.0,0.18552412645590682
714,25.0,200.0,0.8,0.15,25.0,0.18552412645590682
715,25.0,200.0,0.8,0.15,26.0,0.1836522462562396
716,25.0,200.0,0.8,0.15,27.0,0.1836522462562396
717,25.0,200.0,0.8,0.15,28.0,0.1836522462562396
718,25.0,200.0,0.8,0.15,29.0,0.18552412645590682
719,25.0,200.0,0.8,0.15,30.0,0.1836522462562396
720,25.0,200.0,0.9,0.05,1.0,0.18552412645590682
721,25.0,200.0,0.9,0.05,2.0,0.32154742096505823
722,25.0,200.0,0.9,0.05,3.0,0.32175540765391014
723,25.0,200.0,0.9,0.05,4.0,0.31697171381031614
724,25.0,200.0,0.9,0.05,5.0,0.2847337770382696
725,25.0,200.0,0.9,0.05,6.0,0.34068219633943425
726,25.0,200.0,0.9,0.05,7.0,0.4224209650582363
727,25.0,200.0,0.9,0.05,8.0,0.3381863560732113
728,25.0,200.0,0.9,0.05,9.0,0.18552412645590682
729,25.0,200.0,0.9,0.05,10.0,0.2608153078202995
730,25.0,200.0,0.9,0.05,11.0,0.3369384359400998
731,25.0,200.0,0.9,0.05,12.0,0.3500415973377704
732,25.0,200.0,0.9,0.05,13.0,0.38706322795341097
733,25.0,200.0,0.9,0.05,14.0,0.22628951747088186
734,25.0,200.0,0.9,0.05,15.0,0.38061564059900166
735,25.0,200.0,0.9,0.05,16.0,0.44529950083194675
736,25.0,200.0,0.9,0.05,17.0,0.38706322795341097
737,25.0,200.0,0.9,0.05,18.0,0.31426788685524126
738,25.0,200.0,0.9,0.05,19.0,0.300540765391015
739,25.0,200.0,0.9,0.05,20.0,0.3040765391014975
740,25.0,200.0,0.9,0.05,21.0,0.22628951747088186
741,25.0,200.0,0.9,0.05,22.0,0.3575291181364393
742,25.0,200.0,0.9,0.05,23.0,0.22628951747088186
743,25.0,200.0,0.9,0.05,24.0,0.24563227953410982
744,25.0,200.0,0.9,0.05,25.0,0.31426788685524126
745,25.0,200.0,0.9,0.05,26.0,0.31426788685524126
746,25.0,200.0,0.9,0.05,27.0,0.3198835274542429
747,25.0,200.0,0.9,0.05,28.0,0.300540765391015
748,25.0,200.0,0.9,0.05,29.0,0.2976289517470882
749,25.0,200.0,0.9,0.05,30.0,0.3198835274542429
750,25.0,200.0,0.9,0.1,1.0,0.18552412645590682
751,25.0,200.0,0.9,0.1,2.0,0.18552412645590682
752,25.0,200.0,0.9,0.1,3.0,0.18552412645590682
753,25.0,200.0,0.9,0.1,4.0,0.1836522462562396
754,25.0,200.0,0.9,0.1,5.0,0.18552412645590682
755,25.0,200.0,0.9,0.1,6.0,0.1836522462562396
756,25.0,200.0,0.9,0.1,7.0,0.18552412645590682
757,25.0,200.0,0.9,0.1,8.0,0.1836522462562396
758,25.0,200.0,0.9,0.1,9.0,0.1836522462562396
759,25.0,200.0,0.9,0.1,10.0,0.18552412645590682
760,25.0,200.0,0.9,0.1,11.0,0.1836522462562396
761,25.0,200.0,0.9,0.1,12.0,0.2608153078202995
762,25.0,200.0,0.9,0.1,13.0,0.1836522462562396
763,25.0,200.0,0.9,0.1,14.0,0.18552412645590682
764,25.0,200.0,0.9,0.1,15.0,0.18552412645590682
765,25.0,200.0,0.9,0.1,16.0,0.1836522462562396
766,25.0,200.0,0.9,0.1,17.0,0.18552412645590682
767,25.0,200.0,0.9,0.1,18.0,0.1836522462562396
768,25.0,200.0,0.9,0.1,19.0,0.18552412645590682
769,25.0,200.0,0.9,0.1,20.0,0.18552412645590682
770,25.0,200.0,0.9,0.1,21.0,0.18552412645590682
771,25.0,200.0,0.9,0.1,22.0,0.22628951747088186
772,25.0,200.0,0.9,0.1,23.0,0.22628951747088186
773,25.0,200.0,0.9,0.1,24.0,0.22628951747088186
774,25.0,200.0,0.9,0.1,25.0,0.2608153078202995
775,25.0,200.0,0.9,0.1,26.0,0.18552412645590682
776,25.0,200.0,0.9,0.1,27.0,0.18552412645590682
777,25.0,200.0,0.9,0.1,28.0,0.1836522462562396
778,25.0,200.0,0.9,0.1,29.0,0.18552412645590682
779,25.0,200.0,0.9,0.1,30.0,0.1836522462562396
780,25.0,200.0,0.9,0.15,1.0,0.1836522462562396
781,25.0,200.0,0.9,0.15,2.0,0.1836522462562396
782,25.0,200.0,0.9,0.15,3.0,0.1836522462562396
783,25.0,200.0,0.9,0.15,4.0,0.18552412645590682
784,25.0,200.0,0.9,0.15,5.0,0.18552412645590682
785,25.0,200.0,0.9,0.15,6.0,0.18552412645590682
786,25.0,200.0,0.9,0.15,7.0,0.18552412645590682
787,25.0,200.0,0.9,0.15,8.0,0.1836522462562396
788,25.0,200.0,0.9,0.15,9.0,0.18552412645590682
789,25.0,200.0,0.9,0.15,10.0,0.18552412645590682
790,25.0,200.0,0.9,0.15,11.0,0.18552412645590682
791,25.0,200.0,0.9,0.15,12.0,0.18552412645590682
792,25.0,200.0,0.9,0.15,13.0,0.1836522462562396
793,25.0,200.0,0.9,0.15,14.0,0.18552412645590682
794,25.0,200.0,0.9,0.15,15.0,0.1836522462562396
795,25.0,200.0,0.9,0.15,16.0,0.18552412645590682
796,25.0,200.0,0.9,0.15,17.0,0.1836522462562396
797,25.0,200.0,0.9,0.15,18.0,0.1836522462562396
798,25.0,200.0,0.9,0.15,19.0,0.1836522462562396
799,25.0,200.0,0.9,0.15,20.0,0.18552412645590682
800,25.0,200.0,0.9,0.15,21.0,0.18552412645590682
801,25.0,200.0,0.9,0.15,22.0,0.1836522462562396
802,25.0,200.0,0.9,0.15,23.0,0.18552412645590682
803,25.0,200.0,0.9,0.15,24.0,0.1836522462562396
804,25.0,200.0,0.9,0.15,25.0,0.1836522462562396
805,25.0,200.0,0.9,0.15,26.0,0.18552412645590682
806,25.0,200.0,0.9,0.15,27.0,0.1836522462562396
807,25.0,200.0,0.9,0.15,28.0,0.18552412645590682
808,25.0,200.0,0.9,0.15,29.0,0.1836522462562396
809,25.0,200.0,0.9,0.15,30.0,0.18552412645590682
810,50.0,50.0,0.7,0.05,1.0,0.45798668885191346
811,50.0,50.0,0.7,0.05,2.0,0.4477953410981697
812,50.0,50.0,0.7,0.05,3.0,0.4700499168053245
813,50.0,50.0,0.7,0.05,4.0,0.5
814,50.0,50.0,0.7,0.05,5.0,0.3560732113144759
815,50.0,50.0,0.7,0.05,6.0,0.4887687188019967
816,50.0,50.0,0.7,0.05,7.0,0.4168053244592346
817,50.0,50.0,0.7,0.05,8.0,0.44384359400998336
818,50.0,50.0,0.7,0.05,9.0,0.39018302828618967
819,50.0,50.0,0.7,0.05,10.0,0.4382279534109817
820,50.0,50.0,0.7,0.05,11.0,0.4132695507487521
821,50.0,50.0,0.7,0.05,12.0,0.40640599001663896
822,50.0,50.0,0.7,0.05,13.0,0.4012063227953411
823,50.0,50.0,0.7,0.05,14.0,0.4276206322795341
824,50.0,50.0,0.7,0.05,15.0,0.5823627287853578
825,50.0,50.0,0.7,0.05,16.0,0.3795757071547421
826,50.0,50.0,0.7,0.05,17.0,0.5719633943427621
827,50.0,50.0,0.7,0.05,18.0,0.43282029950083195
828,50.0,50.0,0.7,0.05,19.0,0.36938435940099834
829,50.0,50.0,0.7,0.05,20.0,0.4176372712146423
830,50.0,50.0,0.7,0.05,21.0,0.43282029950083195
831,50.0,50.0,0.7,0.05,22.0,0.353369384359401
832,50.0,50.0,0.7,0.05,23.0,0.31426788685524126
833,50.0,50.0,0.7,0.05,24.0,0.3658485856905158
834,50.0,50.0,0.7,0.05,25.0,0.4860648918469218
835,50.0,50.0,0.7,0.05,26.0,0.418261231281198
836,50.0,50.0,0.7,0.05,27.0,0.3198835274542429
837,50.0,50.0,0.7,0.05,28.0,0.39912645590682194
838,50.0,50.0,0.7,0.05,29.0,0.516846921797005
839,50.0,50.0,0.7,0.05,30.0,0.45153910149750415
840,50.0,50.0,0.7,0.1,1.0,0.44363560732113144
841,50.0,50.0,0.7,0.1,2.0,0.343801996672213
842,50.0,50.0,0.7,0.1,3.0,0.4492512479201331
843,50.0,50.0,0.7,0.1,4.0,0.38976705490848584
844,50.0,50.0,0.7,0.1,5.0,0.4045341098169717
845,50.0,50.0,0.7,0.1,6.0,0.40640599001663896
846,50.0,50.0,0.7,0.1,7.0,0.3514975041597338
847,50.0,50.0,0.7,0.1,8.0,0.3564891846921797
848,50.0,50.0,0.7,0.1,9.0,0.3371464226289517
849,50.0,50.0,0.7,0.1,10.0,0.3213394342762063
850,50.0,50.0,0.7,0.1,11.0,0.38061564059900166
851,50.0,50.0,0.7,0.1,12.0,0.2976289517470882
852,50.0,50.0,0.7,0.1,13.0,0.4581946755407654
853,50.0,50.0,0.7,0.1,14.0,0.343801996672213
854,50.0,50.0,0.7,0.1,15.0,0.3132279534109817
855,50.0,50.0,0.7,0.1,16.0,0.4045341098169717
856,50.0,50.0,0.7,0.1,17.0,0.34068219633943425
857,50.0,50.0,0.7,0.1,18.0,0.2801580698835274
858,50.0,50.0,0.7,0.1,19.0,0.46963394342762066
859,50.0,50.0,0.7,0.1,20.0,0.343801996672213
860,50.0,50.0,0.7,0.1,21.0,0.41555740432612315
861,50.0,50.0,0.7,0.1,22.0,0.343801996672213
862,50.0,50.0,0.7,0.1,23.0,0.22628951747088186
863,50.0,50.0,0.7,0.1,24.0,0.3612728785357737
864,50.0,50.0,0.7,0.1,25.0,0.300540765391015
865,50.0,50.0,0.7,0.1,26.0,0.3198835274542429
866,50.0,50.0,0.7,0.1,27.0,0.4473793677204659
867,50.0,50.0,0.7,0.1,28.0,0.38061564059900166
868,50.0,50.0,0.7,0.1,29.0,0.4045341098169717
869,50.0,50.0,0.7,0.1,30.0,0.343801996672213
870,50.0,50.0,0.7,0.15,1.0,0.40557404326123125
871,50.0,50.0,0.7,0.15,2.0,0.300540765391015
872,50.0,50.0,0.7,0.15,3.0,0.3452579034941764
873,50.0,50.0,0.7,0.15,4.0,0.38664725457570714
874,50.0,50.0,0.7,0.15,5.0,0.1836522462562396
875,50.0,50.0,0.7,0.15,6.0,0.324459234608985
876,50.0,50.0,0.7,0.15,7.0,0.3198835274542429
877,50.0,50.0,0.7,0.15,8.0,0.18552412645590682
878,50.0,50.0,0.7,0.15,9.0,0.2608153078202995
879,50.0,50.0,0.7,0.15,10.0,0.24563227953410982
880,50.0,50.0,0.7,0.15,11.0,0.31426788685524126
881,50.0,50.0,0.7,0.15,12.0,0.31426788685524126
882,50.0,50.0,0.7,0.15,13.0,0.300540765391015
883,50.0,50.0,0.7,0.15,14.0,0.38061564059900166
884,50.0,50.0,0.7,0.15,15.0,0.31697171381031614
885,50.0,50.0,0.7,0.15,16.0,0.24563227953410982
886,50.0,50.0,0.7,0.15,17.0,0.2502079866888519
887,50.0,50.0,0.7,0.15,18.0,0.31426788685524126
888,50.0,50.0,0.7,0.15,19.0,0.24563227953410982
889,50.0,50.0,0.7,0.15,20.0,0.38519134775374375
890,50.0,50.0,0.7,0.15,21.0,0.324459234608985
891,50.0,50.0,0.7,0.15,22.0,0.3621048252911814
892,50.0,50.0,0.7,0.15,23.0,0.324459234608985
893,50.0,50.0,0.7,0.15,24.0,0.33257071547420963
894,50.0,50.0,0.7,0.15,25.0,0.3198835274542429
895,50.0,50.0,0.7,0.15,26.0,0.35378535773710484
896,50.0,50.0,0.7,0.15,27.0,0.24563227953410982
897,50.0,50.0,0.7,0.15,28.0,0.31697171381031614
898,50.0,50.0,0.7,0.15,29.0,0.2801580698835274
899,50.0,50.0,0.7,0.15,30.0,0.3198835274542429
900,50.0,50.0,0.8,0.05,1.0,0.4875207986688852
